tweet_id,retweet_count,favorite_count,picture_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,time_stamp,tweet_content,dog_name,age_stage,rating_ratio
852226086759018497,6309,18849,https://pbs.twimg.com/ext_tw_video_thumb/852223481894903808/pu/img/JWNq40ol4DXvHoUP.jpg,1,prison,0.3527929999999999,False,dishwasher,0.110723,False,file,0.094112,False,2017-04-12 18:25:07 +0000,"Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored. 14/10 look who just lost a customer https://t.co/NP5JW8LnmW",General,None,1.4
852189679701164033,1470,10845,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,1,barrow,0.42315,False,bernese_mountain_dog,0.4153739999999999,True,entlebucher,0.0673454,True,2017-04-12 16:00:27 +0000,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 https://t.co/jrFzScKWEG,Sailor,None,1.2
851591660324737024,3240,15388,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,1,cardigan,0.394507,True,chihuahua,0.077254,True,french_bulldog,0.0765588,True,2017-04-11 00:24:08 +0000,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS,None,None,1.1
851464819735769094,6537,22933,https://pbs.twimg.com/media/C9ECujZXsAAPCSM.jpg,2,web_site,0.919649,False,menu,0.0263061,False,crossword_puzzle,0.00348151,False,2017-04-10 16:00:07 +0000,This is Iggy. He was a rescue dog killed in the Stockholm attack. His memorial started with a collar and four bones. It's grown a bit. 14/10 https://t.co/E4a0R9my1M,Iggy,None,1.4
851224888060895234,5342,19571,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,3,car_mirror,0.971512,False,seat_belt,0.00706346,False,standard_poodle,0.00568265,True,2017-04-10 00:06:42 +0000,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels https://t.co/iHYfZdz444",Snoop,None,1.3
850753642995093505,8411,29030,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,1,pug,0.996952,True,bull_mastiff,0.000995901,True,french_bulldog,0.00088338,True,2017-04-08 16:54:09 +0000,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN",Kyle,None,1.1
850380195714523136,2418,12419,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,1,yorkshire_terrier,0.2490119999999999,True,maltese_dog,0.166364,True,shih-tzu,0.142254,True,2017-04-07 16:10:12 +0000,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,Leo,None,1.3
850145622816686080,3513,15443,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,2,tennis_ball,0.7147979999999999,False,kelpie,0.10539,True,malinois,0.0585526999999999,True,2017-04-07 00:38:06 +0000,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,Riley,None,1.1
850019790995546112,4530,19326,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,3,shetland_sheepdog,0.759907,True,collie,0.107405,True,pembroke,0.0523353,True,2017-04-06 16:18:05 +0000,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,Boomer,pupper,1.2
849776966551130114,7064,28764,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,2,chihuahua,0.292092,True,toy_terrier,0.136852,True,bonnet,0.103111,False,2017-04-06 00:13:11 +0000,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,None,None,1.2
849412302885593088,2937,15068,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,4,schipperke,0.907559,True,crossword_puzzle,0.0179339,False,chihuahua,0.0161907,True,2017-04-05 00:04:08 +0000,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,Noosh,None,1.2
849336543269576704,1753,10836,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,1,patio,0.521788,False,prison,0.149544,False,restaurant,0.0271526,False,2017-04-04 19:03:06 +0000,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",None,None,1.1
849051919805034497,7891,40160,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,1,fountain,0.997509,False,american_black_bear,0.00141312,False,sundial,0.000681115,False,2017-04-04 00:12:06 +0000,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,Kevin,None,1.3
848690551926992896,4037,23950,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,1,flat-coated_retriever,0.8236479999999999,True,newfoundland,0.100571,True,groenendael,0.0383096999999999,True,2017-04-03 00:16:10 +0000,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,None,None,1.2
848324959059550208,4316,23513,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,1,malamute,0.5445760000000001,True,siberian_husky,0.2902679999999999,True,eskimo_dog,0.154421,True,2017-04-02 00:03:26 +0000,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,Odin,None,1.2
848212111729840128,2815,15494,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,1,bedlington_terrier,0.333486,True,ibizan_hound,0.245797,True,wallaby,0.131647,False,2017-04-01 16:35:01 +0000,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",Jerry,None,0.6
847962785489326080,4749,22369,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,1,sea_lion,0.882654,False,mink,0.0668802,False,otter,0.0256787,False,2017-04-01 00:04:17 +0000,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,Georgie,None,1.0
847842811428974592,1230,5148,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,1,bernese_mountain_dog,0.951337,True,greater_swiss_mountain_dog,0.0168491,True,appenzeller,0.0108492,True,2017-03-31 16:07:33 +0000,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",Rontu,None,1.2
847606175596138505,3193,17863,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,1,cardigan,0.413688,True,boston_bull,0.381836,True,doormat,0.0658678,False,2017-03-31 00:27:14 +0000,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,Cannon,None,1.2
847251039262605312,4053,19518,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,1,airedale,0.49538,True,irish_terrier,0.316456,True,lakeland_terrier,0.1585329999999999,True,2017-03-30 00:56:03 +0000,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,Furzey,None,1.2
847157206088847362,5444,18890,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,2,staffordshire_bullterrier,0.219609,True,american_staffordshire_terrier,0.178671,True,pug,0.123271,True,2017-03-29 18:43:12 +0000,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",Daisy,None,1.1
847116187444137987,2978,20436,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,1,white_wolf,0.128935,False,american_staffordshire_terrier,0.113434,True,dingo,0.0812314,False,2017-03-29 16:00:12 +0000,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,None,None,1.1
846874817362120707,3672,19132,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,2,shetland_sheepdog,0.450539,True,papillon,0.1879279999999999,True,collie,0.140068,True,2017-03-29 00:01:05 +0000,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",Tuck,None,1.3
846514051647705089,10787,42387,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,2,golden_retriever,0.650003,True,leonberg,0.0651992,True,norfolk_terrier,0.0529553,True,2017-03-28 00:07:32 +0000,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,Barney,doggo,1.3
846153765933735936,8472,30007,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,1,giant_schnauzer,0.346468,True,flat-coated_retriever,0.218451,True,labrador_retriever,0.10802,True,2017-03-27 00:15:53 +0000,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,Vixen,None,1.3
846042936437604353,2676,15241,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,1,golden_retriever,0.96111,True,labrador_retriever,0.0166952,True,tibetan_mastiff,0.00908153,True,2017-03-26 16:55:29 +0000,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,Jarvis,None,1.2
845812042753855489,8138,27859,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,1,samoyed,0.979803,True,chow,0.0159226,True,white_wolf,0.00130279,False,2017-03-26 01:38:00 +0000,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,None,None,1.3
845677943972139009,4520,24080,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,1,chow,0.8086810000000001,True,groenendael,0.123141,True,newfoundland,0.0221432,True,2017-03-25 16:45:08 +0000,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",None,None,1.2
845397057150107648,1672,7291,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,1,dandie_dinmont,0.394404,True,maltese_dog,0.1865369999999999,True,west_highland_white_terrier,0.1819849999999999,True,2017-03-24 22:08:59 +0000,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",Mimosa,doggo,1.3
845306882940190720,5046,22250,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1,irish_water_spaniel,0.567475,True,labrador_retriever,0.169496,True,curly-coated_retriever,0.101518,True,2017-03-24 16:10:40 +0000,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,Pickles,pupper,1.2
844973813909606400,2968,14344,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,1,labrador_retriever,0.742421,True,golden_retriever,0.195218,True,chihuahua,0.0173200999999999,True,2017-03-23 18:07:10 +0000,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",Brady,None,1.2
844580511645339650,2911,15720,https://pbs.twimg.com/media/C7iNfq1W0AAcbsR.jpg,1,washer,0.903064,False,dishwasher,0.032489,False,printer,0.0164562,False,2017-03-22 16:04:20 +0000,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk,Charlie,None,1.1
844223788422217728,2057,13068,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,1,labrador_retriever,0.71951,True,chesapeake_bay_retriever,0.122019,True,newfoundland,0.0388276,True,2017-03-21 16:26:50 +0000,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,Margo,None,1.2
843856843873095681,4326,20546,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,1,labrador_retriever,0.92254,True,golden_retriever,0.0743578,True,great_pyrenees,0.00232495,True,2017-03-20 16:08:44 +0000,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,Sadie,None,1.2
843604394117681152,2568,16159,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,1,labrador_retriever,0.430583,True,golden_retriever,0.263581,True,great_pyrenees,0.179385,True,2017-03-19 23:25:35 +0000,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,Hank,None,1.1
843235543001513987,5629,20571,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,1,pembroke,0.958452,True,cardigan,0.0237699,True,chihuahua,0.00526936,True,2017-03-18 22:59:54 +0000,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,Tycho,None,1.3
842846295480000512,3431,14648,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,1,labrador_retriever,0.461076,True,golden_retriever,0.154946,True,chihuahua,0.110249,True,2017-03-17 21:13:10 +0000,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,Charlie,None,1.3
842765311967449089,1200,6448,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,1,tub,0.665238,False,bucket,0.105166,False,labrador_retriever,0.0293399,True,2017-03-17 15:51:22 +0000,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l",Indie,None,1.2
842535590457499648,3300,17379,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,1,pembroke,0.685084,True,cardigan,0.314608,True,basenji,0.000159824,True,2017-03-17 00:38:32 +0000,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,Winnie,None,1.3
842163532590374912,5461,23401,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,2,french_bulldog,0.891227,True,soccer_ball,0.022811,False,bull_mastiff,0.012852,True,2017-03-16 00:00:07 +0000,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,George,None,1.2
842115215311396866,2853,13400,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,1,chow,0.293493,True,newfoundland,0.181336,True,schipperke,0.1251519999999999,True,2017-03-15 20:48:07 +0000,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,Bentley,None,1.2
841680585030541313,7396,24715,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,1,chihuahua,0.547401,True,bow_tie,0.1983609999999999,False,pembroke,0.0584924999999999,True,2017-03-14 16:01:03 +0000,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",Penny,None,1.2
841439858740625411,3439,12086,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,3,military_uniform,0.853684,False,labrador_retriever,0.0481999,True,groenendael,0.0153943999999999,True,2017-03-14 00:04:30 +0000,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,None,None,1.4
841314665196081154,4378,15184,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,1,afghan_hound,0.903712,True,saluki,0.0352149999999999,True,bloodhound,0.0265655,True,2017-03-13 15:47:01 +0000,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,Max,None,1.3
841077006473256960,5023,21937,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,1,brittany_spaniel,0.962985,True,blenheim_spaniel,0.0148199999999999,True,clumber,0.00955711,True,2017-03-13 00:02:39 +0000,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,Dawn,None,1.2
840696689258311684,913,11794,https://pbs.twimg.com/media/C6rBLenU0AAr8MN.jpg,1,web_site,0.8417680000000001,False,rule,0.00708731,False,envelope,0.0068203,False,2017-03-11 22:51:24 +0000,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7,None,None,1.0
840632337062862849,1663,8650,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,1,golden_retriever,0.711148,True,cocker_spaniel,0.1579289999999999,True,labrador_retriever,0.0595818999999999,True,2017-03-11 18:35:42 +0000,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",Maddie,None,1.2
840370681858686976,4309,15782,https://pbs.twimg.com/media/C6mYrK0UwAANhep.jpg,1,teapot,0.981819,False,cup,0.0140257999999999,False,coffeepot,0.00242054,False,2017-03-11 01:15:58 +0000,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,None,None,1.3
840268004936019968,5414,18470,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,3,chesapeake_bay_retriever,0.8639870000000001,True,labrador_retriever,0.0526323,True,kelpie,0.0325736,True,2017-03-10 18:27:58 +0000,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,Monty,None,1.2
839990271299457024,2140,12891,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,2,staffordshire_bullterrier,0.604938,True,american_staffordshire_terrier,0.31154,True,boston_bull,0.0371591,True,2017-03-10 00:04:21 +0000,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,Sojourner,None,1.3
839549326359670784,7332,26316,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,1,swing,0.393527,False,norwich_terrier,0.05248,True,pembroke,0.0499005999999999,True,2017-03-08 18:52:12 +0000,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",Winston,None,1.2
839239871831150596,6141,25980,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,3,leonberg,0.927021,True,newfoundland,0.0500091,True,saint_bernard,0.0107278,True,2017-03-07 22:22:32 +0000,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,Odie,None,1.3
838921590096166913,1935,10705,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,1,border_terrier,0.664538,True,brabancon_griffon,0.170451,True,yorkshire_terrier,0.0878236,True,2017-03-07 01:17:48 +0000,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,Arlo,None,1.3
838561493054533637,1264,10551,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,1,kelpie,0.2165619999999999,True,doormat,0.139994,False,dalmatian,0.13282,True,2017-03-06 01:26:54 +0000,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,Walter,None,1.3
838476387338051585,4496,21599,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,3,great_pyrenees,0.997692,True,kuvasz,0.00100064,True,newfoundland,0.000404556,True,2017-03-05 19:48:43 +0000,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,Stanley,None,1.3
838083903487373313,2944,16962,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,2,chow,0.800975,True,seat_belt,0.164133,False,pomeranian,0.017981,True,2017-03-04 17:49:08 +0000,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,Daisy,None,1.3
837820167694528512,7416,32764,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,1,golden_retriever,0.887625,True,labrador_retriever,0.0687175,True,kuvasz,0.0303868,True,2017-03-04 00:21:08 +0000,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",None,pupper,1.2
837482249356513284,422,3721,https://pbs.twimg.com/media/C59VqMUXEAAzldG.jpg,2,birdhouse,0.541196,False,can_opener,0.121094,False,carton,0.0561367,False,2017-03-03 01:58:22 +0000,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,Waffles,None,1.3
837471256429613056,2138,12331,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,1,norwegian_elkhound,0.976255,True,keeshond,0.0139902,True,seat_belt,0.00211054,False,2017-03-03 01:14:41 +0000,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,Vincent,None,1.2
837110210464448512,2243,15470,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,1,siberian_husky,0.767696,True,eskimo_dog,0.217079,True,malamute,0.0116568,True,2017-03-02 01:20:01 +0000,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,Clark,pupper,1.3
836989968035819520,2185,12295,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,1,shopping_cart,0.572422,False,shopping_basket,0.414002,False,toy_poodle,0.0058873,True,2017-03-01 17:22:13 +0000,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,Mookie,None,1.2
836753516572119041,4396,18640,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,1,mortarboard,0.936882,False,academic_gown,0.0208154,False,schipperke,0.0115635,True,2017-03-01 01:42:39 +0000,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,Meera,doggo,1.2
836677758902222849,2105,12170,https://pbs.twimg.com/media/C5x57-TWUAEawQh.jpg,2,leopard,0.7974100000000001,False,jaguar,0.0954866,False,snow_leopard,0.0796941,False,2017-02-28 20:41:37 +0000,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,Oliver,None,1.1
836380477523124226,2842,14259,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,1,wooden_spoon,0.0824886,False,sliding_door,0.0610164999999999,False,grand_piano,0.0550861,False,2017-02-28 01:00:19 +0000,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",Ava,pupper,1.2
836260088725786625,4109,20547,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,1,borzoi,0.564688,True,ice_bear,0.0782674999999999,False,pembroke,0.0579161999999999,True,2017-02-27 17:01:56 +0000,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,Lucy,None,1.3
836001077879255040,4049,18399,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,4,samoyed,0.963558,True,white_wolf,0.0198476,False,malamute,0.00590434,True,2017-02-26 23:52:43 +0000,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,None,None,1.3
835574547218894849,3422,17142,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,1,staffordshire_bullterrier,0.6106550000000001,True,muzzle,0.132138,False,american_staffordshire_terrier,0.109544,True,2017-02-25 19:37:50 +0000,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,Eli,None,1.1
835297930240217089,2836,15892,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,1,rottweiler,0.341276,True,border_terrier,0.3362199999999999,True,gordon_setter,0.0454483,True,2017-02-25 01:18:40 +0000,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,Ash,None,1.2
835264098648616962,1601,7447,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,2,hyena,0.736871,False,chesapeake_bay_retriever,0.0875033,True,meerkat,0.0420578,False,2017-02-24 23:04:14 +0000,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",Lola,None,1.2
835172783151792128,5466,25247,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,2,border_collie,0.663138,True,collie,0.152494,True,cardigan,0.0354706,True,2017-02-24 17:01:22 +0000,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,None,None,1.2
835152434251116546,2852,21573,https://pbs.twimg.com/media/C5cOtWVWMAEjO5p.jpg,3,swing,0.967066,False,american_staffordshire_terrier,0.0127309,True,staffordshire_bullterrier,0.00703922,True,2017-02-24 15:40:31 +0000,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,None,None,0.0
834931633769889797,1536,10396,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,1,ice_bear,0.330573,False,soft-coated_wheaten_terrier,0.196476,True,irish_terrier,0.0730965,True,2017-02-24 01:03:08 +0000,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,Tucker,None,1.2
834786237630337024,5263,20704,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,1,border_terrier,0.156276,True,norwegian_elkhound,0.125912,True,boston_bull,0.0966239,True,2017-02-23 15:25:23 +0000,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,Tobi,None,1.3
834574053763584002,2387,13163,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,1,toilet_tissue,0.262936,False,golden_retriever,0.226564,True,bathtub,0.0788789999999999,False,2017-02-23 01:22:14 +0000,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,None,doggo,1.3
834458053273591808,1594,9277,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,1,rhodesian_ridgeback,0.4686189999999999,True,whippet,0.177531,True,redbone,0.106552,True,2017-02-22 17:41:18 +0000,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",Chester,None,1.2
